@relation WDF

@attribute ProfileID numeric
@attribute floor_area numeric
@attribute monthly_income numeric
@attribute total_residents numeric
@attribute roof_material_ENC numeric
@attribute water_access_ENC numeric
@attribute wall_material_ENC numeric
@attribute years_electrified numeric
@attribute AMC_winter numeric
@attribute AMC_yearly numeric
@attribute sigma1 numeric
@attribute sigma2 numeric
@attribute mu1 numeric
@attribute A1 numeric
@attribute sigma3 numeric
@attribute sigma4 numeric
@attribute mu2 numeric
@attribute A2 numeric

@data
1003915,32,2819.55,3,0,3,6,15,148.318686,149.517835,0.483871,2.564103,5,1.738951,1.538462,1.851852,19,2.080251
1003916,36,6578.95,3,0,3,6,16,228.950351,206.396218,0.377358,1.276596,5,1.870954,2.272727,1.960784,19,2.795582
1003918,56,2255.64,7,0,3,6,15,329.394641,278.139575,0.666667,1.538462,8,2.753272,1.621622,2.033898,18,3.312891
1003921,39,11278.2,1,0,3,6,4,153.059681,145.289055,1.176471,0.062565,7,1.031783,2,2.564103,19,1.835286
1003924,41,5639.1,6,0,3,6,17,312.495628,307.876495,1.917808,1.212121,7,1.569014,2.727273,2.5,19,1.801287
1003928,38,1860.9,3,0,3,6,16,143.950358,132.159611,1.904762,1.621622,6,1.005419,2.222222,1.408451,19,3.631685
1003930,43,9398.5,4,0,3,6,16,206.034493,176.125678,0.509554,1.5,6,0.791319,1.481481,1.967213,18,3.69321
1003931,41,3947.37,5,7,3,1,14,296.131062,254.226034,1.518987,1.016949,7,3.321754,1.25,1.290323,20,3.387764
1003932,44,1015.04,4,0,3,6,15,90.995734,100.334674,0.444444,0.909091,5,1.024263,2.439024,1.785714,19,2.363535
1003943,39,1541.35,1,4,3,6,16,153.91364,127.90803,1.052632,2.153846,6,1.471174,1.132075,2.5,19,1.743112
1003945,70,3383.46,4,0,3,6,16,149.753238,136.347707,1.081081,1.538462,10,1.398741,1.052632,2.325581,19,2.3412
1003946,82,7518.8,3,0,3,6,16,560.915398,478.323182,1.333333,1.2,6,3.504847,1.219512,1.754386,19,7.96726
1003949,38,7518.8,3,0,3,6,15,279.271465,304.852102,2.4,4,8,0.983224,1.090909,2.083333,19,1.80078
1003953,85,7875.94,4,0,3,6,16,263.273292,345.42991,1.142857,4,8,1.808226,2.666667,3,18,1.900043
1003958,53,9398.5,5,0,3,2,10,161.895101,157.8287,1.923077,1.034483,8,0.809294,2.040816,1.666667,20,2.276452
1003960,40,6766.92,6,7,3,2,15,295.011892,272.282362,1.449275,1.22449,6,2.239451,1.818182,1.904762,18,3.199756
1003970,43,2969.92,6,7,3,2,15,236.744601,268.679282,0.606061,1.5,5,1.501239,2.564103,1.785714,19,2.18991
1003973,45,9022.56,5,7,3,2,15,107.523301,131.950841,1.612903,1.025641,7,0.810419,1.333333,1.851852,19,1.58593
1003974,43,751.88,4,7,3,2,16,70.975054,129.88992,2.173913,0.714286,7,0.539123,1.904762,2.439024,19,1.375766
1003981,81,751.88,3,4,2,6,3,224.54138,197.553905,0.612245,1.176471,5,2.556147,2.857143,1.764706,18,2.407077
1003982,68,22556.39,8,0,2,6,11,794.335905,900.875055,1.632653,1.454545,5,2.699027,1.578947,1.851852,19,3.22432
1003984,52,13157.89,9,4,3,6,8,623.047117,598.186078,1.851852,1.538462,6,2.872388,1.043478,1.891892,17,7.227072
1003985,90,1071.43,6,4,2,6,8,313.582207,269.237835,1.538462,2.564103,7,1.520983,2.272727,1.818182,18,5.089682
1003987,236,24436.09,2,0,2,6,15,663.063742,633.116599,1.538462,1.481481,5,0.982722,1.230769,2.142857,18,5.564435
1003988,66,3533.83,5,4,2,6,2,390.973581,319.047826,2.222222,1.538462,9,0.667465,3.111111,2.413793,17,3.525444
1003990,58,2218.05,5,4,2,6,14,298.88952,264.15657,0.75,0.655738,6,1.661827,2.040816,1.714286,18,4.025944
1003993,76,9755.64,4,4,2,7,10,394.62211,334.38203,0.425532,1.25,5,2.012711,0.56338,2.372881,17,4.548491
1003994,66,10075.19,5,4,2,6,8,157.980411,102.258695,2.564103,1.728395,5,1.409756,1.6,3.076923,18,1.259665
1003997,32,4511.28,2,4,2,6,14,123.000927,121.287479,0.860215,1.538462,5,0.324522,1.538462,0.010041,17,0.585069
1004002,68,5639.1,8,4,2,6,8,906.512538,776.676222,0.934579,2.033898,5,4.658618,1.449275,2.666667,18,7.791619
1004003,12,1879.7,3,4,2,4,4,320.774201,254.273693,3.529412,2.181818,6,1.028875,1.73913,3.225806,19,1.73792
1004004,71,1879.7,4,4,2,6,8,457.642116,356.395272,1.818182,2.051282,7,3.508376,2.051282,1.764706,18,5.198396
1004006,57,12030.08,10,4,2,6,16,765.938307,670.136985,1.967213,1.777778,6,3.781944,2.424242,1.935484,18,9.222147
1004009,90,3082.71,1,4,2,4,8,233.463511,204.004708,1.842105,2.051282,8,1.071997,2.727273,2.028986,17,2.497622
1004013,72,714.29,5,4,2,6,8,146.363497,119.957997,1.904762,2.105263,6,0.933568,1.269841,1.463415,18,2.514525
1004014,14,1503.76,1,4,2,4,8,158.068764,123.417816,3.076923,1.818182,7,0.490669,1.960784,3.076923,18,0.835391
1004016,53,1503.76,2,0,2,6,20,385.868308,349.580455,0.601504,1.632653,6,1.440863,1.204819,2.264151,18,2.843711
1004017,57,751.88,1,4,2,6,1,277.805809,205.485523,1.891892,1.818182,8,1.343702,3.333333,2.333333,17,1.53678
1004019,50,939.85,2,4,3,6,8,214.218788,173.423788,3.846154,0.930233,5,1.363383,1.428571,2.564103,19,1.795655
1004020,60,2819.55,5,4,2,8,7,473.459428,458.62937,1.702128,2.051282,5,0.488805,1.95122,2.5,19,0.785564
1004023,14,714.29,6,4,2,2,8,106.762508,118.657765,1.126761,1.538462,6,1.119172,1.102362,2.44898,18,1.526016
1004026,51,1503.76,8,4,2,6,3,239.326688,169.049538,2.333333,1.666667,8,1.065128,2.051282,1.754386,18,2.230935
1004027,55,1879.7,2,4,2,6,10,125.846572,102.627776,0.010041,1.071429,6,0.773598,2.564103,1.960784,18,0.719106
1004030,19,657.89,10,4,2,4,8,226.976076,233.167788,0.462428,2.564103,6,2.047253,1.111111,2.222222,16,3.822506
1004033,58,1860.9,11,4,2,6,7,418.973669,353.217267,0.695652,0.882353,6,3.340077,1.25,1.445783,18,6.715978
1004034,30,714.29,3,4,2,1,8,311.525817,254.187326,0.428571,1.538462,5,2.290914,2.439024,1.886792,18,3.353788
1004042,8,2819.55,1,4,2,8,6,139.029582,131.824617,0.588235,0.062565,6,1.490047,1.632653,1.587302,19,1.397824
1004049,19,0,6,4,2,2,10,319.870838,349.470385,3.157895,1.5,8,3.48043,1.25,1.785714,18,5.341643
1004051,17,3007.52,7,4,2,8,3,154.149215,149.907441,0.754717,1.860465,6,1.782517,2.051282,2,18,1.568796
1004052,66,2932.33,7,4,2,6,8,123.924708,115.322015,1.111111,0.60241,6,0.774534,2.352941,1.333333,20,1.763759
1004056,36,3421.05,2,4,2,6,9,291.788727,218.068348,0.530973,0.540541,5,2.16319,1.818182,1.100917,18,3.688371
1004059,48,1541.35,0,4,0,4,10,126.844436,100.823499,1.882353,1.690141,8,1.797633,1.5,2,16,1.242485
1004061,23,1090.23,5,4,0,4,10,266.544387,204.075558,1.818182,2.222222,9,1.385789,1.935484,2.142857,17,1.934998
1004063,12,2255.64,4,4,0,4,10,114.48497,118.416591,1.333333,1.025641,5,0.583213,1.666667,2.040816,19,1.067528
1004064,103,3759.4,3,4,2,6,7,180.061658,157.299546,1.071429,0.851064,6,1.095647,2.325581,1.904762,20,2.675381
1004067,75,3759.4,5,4,0,4,10,94.310864,92.52416,1.395349,0.208551,6,0.624976,1.333333,2.325581,19,1.794939
1004070,41,0,1,4,2,6,9,116.125667,106.528295,1.515152,2.222222,5,1.053688,1.6,1.411765,18,2.076406
1004071,38,1503.76,3,4,0,6,16,128.485661,99.344538,0.431655,1.395349,6,2.052762,1.481481,2.4,18,2.299436
1004075,36,3703.01,8,4,0,6,16,125.525828,121.567369,0.588235,2.142857,6,2.026511,1.666667,1.818182,19,4.320481
1004077,104,1503.76,3,4,0,6,16,87.906936,88.404258,2.222222,0.731707,6,1.250741,1.702128,1.818182,19,2.289609
1004080,126,7518.8,1,4,2,6,4,113.944348,114.578289,0.612245,1.25,5,2.962975,1.632653,1.754386,19,2.421068
1004081,45,7518.8,1,4,2,6,4,134.977714,121.209017,0.661157,0.776699,4,3.813698,1.025641,3.076923,18,3.049625
1004085,52,751.88,8,4,0,4,10,461.096209,422.623671,1.666667,1.923077,4,9.634915,2.44898,2.105263,18,6.847276
1004088,74,1541.35,0,4,0,4,4,96.083832,99.183701,0.004016,2.4,6,0.75991,0.769231,1.15942,18,1.395397
1004090,31,3421.05,9,4,0,4,10,121.146439,152.519802,0.012051,1.935484,6,1.520663,1.904762,1.886792,19,2.025042
1004093,68,1541.35,3,4,0,6,10,404.692254,351.88597,1.25,1.538462,6,3.053938,2.807018,2.222222,19,6.07308
1004095,65,1541.35,3,4,0,6,10,178.612505,136.931356,0.731707,3.076923,6,1.412414,1.73913,2.352941,18,2.962937
1004099,63,357.14,2,4,0,4,14,114.45731,96.187532,0.521739,0.606061,6,0.760648,0.888889,2.181818,18,1.216061
1004103,66,2255.64,5,4,0,4,8,211.037107,168.653661,2.051282,0.869565,4,0.540434,1.470588,2.272727,19,1.992106
1004105,31,676.69,5,4,0,1,4,196.841068,258.858239,0.775194,1.025641,6,1.735681,1.764706,1.5625,19,2.284853
1004106,50,1503.76,4,4,0,6,4,241.46735,258.504304,3.030303,0.909091,6,1.472449,1.269841,3.076923,18,3.580843
1004111,106,1503.76,3,4,0,6,13,183.798705,169.334813,0.598802,1.702128,6,3.093945,1,2.941176,15,1.641465
1004120,48,3289.47,10,4,0,6,6,1075.237871,756.125718,2.580645,2.95082,6,4.109406,2.352941,2.051282,20,4.170751
1004123,88,3759.4,3,4,0,6,1,492.952689,388.368711,3.478261,1.643836,6,4.768079,2.564103,3.636364,20,4.19629
1004124,74,2781.95,6,4,0,4,4,108.228479,98.992109,1.538462,0.12513,6,0.975434,1.449275,1.851852,19,1.999206
1004125,80,939.85,3,4,0,1,4,195.46562,163.075783,1.764706,1.666667,8,0.545407,3.157895,1.632653,20,2.443844
1004133,28,1879.7,2,4,0,4,4,90.441131,99.595199,1.764706,2.051282,8,0.569324,2.051282,2.372881,17,1.186813
1004134,42,2443.61,9,4,2,6,4,531.794436,464.150233,1.73913,1.538462,8,6.790829,2.424242,2.222222,18,7.399883
1004137,89,2218.05,3,4,0,4,16,101.51131,88.845503,2.307692,2.051282,6,0.506241,1.454545,2.325581,19,1.622394
1004145,74,5639.1,4,4,0,4,16,235.165689,223.92248,1.587302,1.52381,6,2.934545,1.73913,1.538462,19,4.029932
1004146,128,2218.05,6,4,0,6,16,119.351311,110.750538,0.01004,1.967213,6,0.544823,1.454545,1.960784,19,1.364202
1004149,59,1503.76,4,4,0,4,16,657.084431,523.010676,0.842105,1.333333,7,2.969434,2.222222,2.564103,19,3.320392
1004150,102,4097.74,8,4,0,6,16,123.831713,122.460238,1.509434,1.5625,5,0.987289,1.538462,1.639344,19,1.780472
1004153,223,15037.59,1,7,3,6,5,340.72166,216.465029,1.538462,1.904762,6,0.484146,2.592593,2,20,3.045026
1004154,74,5300.75,5,4,2,4,11,167.214636,97.42026,0.004017,1.538462,7,0.692053,1.538462,2.564103,19,1.565538
1004155,156,676.69,6,4,2,6,4,149.236162,101.363119,1.2,1.967213,7,1.524527,2.5,1.25,20,1.762382
1004156,31,11954.89,5,4,2,1,5,322.847876,202.877487,0.909091,0.952381,2,2.278404,1.538462,1.428571,19,2.948697
1004158,50,5263.16,3,4,2,1,10,415.411478,287.3159,0.597015,1.95122,6,2.021529,2.926829,2.325581,19,4.095354
1004164,97,2180.45,5,4,2,6,10,136.496196,99.270038,0.006025,2.051282,6,0.426993,2.040816,2.380952,19,1.380958
1004167,79,3007.52,1,4,2,1,3,104.151373,95.069347,0.008033,1.025641,8,0.369461,2.380952,1.785714,19,1.304139
1004173,41,1879.7,5,4,2,1,11,100.117046,96.944404,0.004016,1.777778,6,1.111296,2.051282,1.785714,19,1.328895
1004177,47,0,1,4,2,1,10,168.532371,187.375714,1.935484,2.105263,9,0.74328,0.833333,2.033898,18,3.906419
1004181,62,3383.46,5,4,2,1,11,266.438997,182.629044,1.886792,1.538462,7,0.655057,2.380952,1.515152,19,1.497819
1004182,27,2631.58,5,4,2,4,3,331.226393,234.896103,0.004017,0.655738,6,0.482675,1.276596,1.2,18,2.437487
1004184,172,1503.76,2,4,2,6,13,139.037942,117.796579,2.857143,1.025641,9,1.816964,2.051282,1.818182,18,3.259807
1004185,84,1785.71,10,4,2,6,13,106.834432,106.30798,1.025641,1.538462,7,0.583972,2.051282,1.818182,20,1.606046
1004188,146,357.14,2,4,2,6,10,107.237159,99.600119,0.012049,1.428571,6,0.423941,2.051282,1.37931,20,1.990206
1004189,36,0,1,4,2,1,10,133.615748,125.346936,0.530973,1.538462,6,0.755823,1.702128,2.040816,19,1.60616
1004194,50,6484.96,6,4,2,6,10,85.273263,71.489723,0.470588,1.538462,6,1.220712,1.95122,1.5625,19,1.346325
1004198,164,6240.6,6,4,2,1,11,166.275229,126.932144,1.038961,0.824742,6,1.941098,2.051282,0.952381,20,2.372308
1004201,115,2819.55,7,4,2,1,10,91.766791,113.095284,0.628272,3.043478,6,1.71921,1.025641,2.439024,19,1.344496
1004210,82,3383.46,1,4,0,6,10,140.344648,120.545223,1.212121,2.051282,10,0.923573,2.857143,2.5,19,1.414762
1004212,95,1071.43,8,4,2,6,5,334.306098,302.592642,1.578947,0.631579,6,0.834071,2.380952,1.818182,20,1.422663
1004215,185,4323.31,3,4,2,1,10,228.938202,186.838442,1.363636,1.37931,7,0.746203,1.403509,2.033898,18,4.661555
1004218,73,2725.56,3,4,0,1,10,530.655839,356.018815,2.051282,1.573034,8,1.849241,1.702128,3,18,3.557174
1004221,11,3684.21,4,4,2,6,10,102.034657,89.739921,0.004016,1.568627,6,0.659636,1.025641,3.076923,18,0.540097
1004228,87,3364.66,4,4,2,6,10,165.644385,127.173744,1.666667,1.875,3,1.197579,1.538462,2.857143,19,2.04651
1004232,56,4078.95,10,4,2,6,10,98.118739,72.833368,0.754717,1.369863,7,1.431177,2.564103,1.041667,19,1.281869
1004233,46,4699.25,3,4,2,6,10,139.693916,89.720276,0.454545,1.538462,3,1.200257,1.886792,1.265823,19,3.466683
1004237,32,7518.8,7,4,2,4,10,160.882679,148.521575,0.808081,1.927711,6,1.919434,1.428571,2.564103,19,2.053618
1004239,15,0,2,4,2,1,11,122.263632,133.362725,1.463415,0.740741,7,0.45737,1.37931,1.785714,19,1.088744
1004242,67,5639.1,6,4,2,1,10,424.359651,332.027105,0.869565,1.538462,4,0.836488,1.777778,2,20,1.720986
1004243,168,11992.48,7,4,2,1,11,126.288951,104.22169,1.95122,0.481928,4,0.378683,1.621622,1.73913,20,0.675422
1004244,163,1541.35,1,4,2,1,7,135.464148,95.139533,1.030928,1.818182,5,0.831781,2.5,1.777778,20,0.992178
1004246,109,6578.95,3,4,2,1,11,187.996819,124.181166,0.004016,1,6,1.241266,1.538462,2.173913,19,2.880082
1004249,145,1879.7,2,4,2,1,14,140.823876,95.555511,1.818182,1.714286,10,0.890463,1.73913,2.051282,14,1.117395
1004250,202,11278.2,6,4,2,1,11,114.005216,104.664445,0.004017,0.970874,6,2.684424,1.458333,1.666667,19,3.425409
1004252,44,0,2,4,2,1,11,164.995575,103.200386,0.402685,0.909091,7,0.765,1.6,1.904762,18,2.339078
1004267,121,2424.81,10,4,2,6,8,326.159777,242.22974,1.886792,1.025641,8,2.119577,1.132075,2,18,6.355552
1004268,64,3082.71,2,4,2,2,8,123.358809,100.079631,0.006025,0.062565,5,0.104974,1.2,1.960784,19,1.205088
1004274,44,1315.79,7,4,2,6,6,107.837081,141.793574,2,1.538462,7,0.416378,2.295082,1.818182,19,1.290261
1004280,54,187.97,0,4,2,4,4,266.802521,265.840884,2,2.926829,8,0.948007,1.153846,1.6,16,2.386725
1004284,165,1879.7,6,4,2,2,4,224.918466,250.371393,0.487805,0.062565,6,1.253815,1.212121,2.307692,18,2.585593
1004287,62,1541.35,4,4,2,4,8,589.696781,663.45009,0.952381,1.791045,6,7.569449,2.051282,1.290323,18,6.864666
1004288,78,3759.4,5,4,2,6,4,1085.095961,1163.61295,3.333333,3.225806,9,8.27357,3,2.173913,19,16.742776
1004294,71,2969.92,6,4,2,6,3,168.190119,150.083056,1.509434,1.333333,7,0.716238,1.276596,2.641509,17,2.23279
1004312,48,3759.4,3,4,2,6,8,245.825685,309.318334,2.051282,3.636364,6,0.205263,5.714286,1.538462,15,0.336293
1004313,110,2819.55,3,4,2,6,8,86.269709,105.204825,2.105263,2.272727,9,0.932561,1.37931,2.173913,18,1.64169
1004321,129,3082.71,2,4,2,6,3,188.26205,174.366722,0.006024,1.481481,5,0.568692,0.97561,2.5,19,1.468618
1004326,193,3421.05,7,4,2,6,3,1181.905416,770.079907,1.538462,3.076923,8,6.665903,2.5,2.553191,18,10.572909
1004327,57,1541.35,1,4,2,6,3,155.670318,96.051157,0.004016,2.051282,6,0.372643,2.307692,1.123596,19,1.70076
1004333,87,0,5,4,2,6,9,288.028729,291.594819,1.016949,1.538462,6,3.044044,1.142857,1.008403,18,5.167108
1004334,99,7142.86,5,4,2,1,6,312.223029,285.820349,2.051282,2.727273,5,0.878079,1.666667,2,19,2.631255
1004336,121,9022.56,14,4,2,6,8,293.018165,291.372985,1.509434,1.176471,6,2.177034,1.034483,2.666667,18,2.729661
1004337,17,375.94,1,0,2,6,2,114.143429,112.966678,3.589744,0.722892,7,0.449798,1.22449,3.076923,18,0.527626
1004342,19,1541.35,4,4,2,4,9,127.175444,131.250779,1.818182,2.051282,10,0.378378,1.538462,2.666667,18,0.373789
1004343,25,357.14,3,4,2,6,9,196.962027,185.479767,0.004016,1.621622,8,1.017039,1.481481,1.162791,19,2.191207
1004346,61,3759.4,1,4,2,4,16,631.491397,493.726073,1.333333,0.851064,6,6.460445,1.73913,2.325581,19,6.155235
1004347,66,2218.05,7,4,0,4,10,313.053062,294.196195,0.720721,1.212121,6,3.206234,1.449275,1.265823,19,3.706452
1004350,147,9398.5,2,4,0,6,12,277.180915,283.42615,0.612245,1.463415,6,1.995121,2.272727,1.449275,19,4.075624
1004352,18.2,563.91,6,6,0,4,16,181.158242,181.412694,1.37931,1.538462,6,0.845772,1.176471,2.666667,18,1.883209
1004355,50,1541.35,3,4,0,4,10,615.616693,371.794604,1.538462,2.142857,7,3.744786,1.95122,3.030303,19,2.962971
1004365,44,2631.58,1,4,2,1,11,198.491096,187.898499,0.004017,1.818182,9,0.773051,2.033898,2.264151,18,4.299714
1004367,520,131578.95,4,7,3,6,7,2058.453415,866.312166,1.411765,2.857143,8,19.455654,2.5,3.157895,18,23.347594
1004368,970,66729.32,4,7,3,2,4,1673.043764,1032.516622,1.411765,5.333333,7,25.823396,1.904762,1.851852,19,28.529372
1004369,500,72368.42,4,7,3,6,5,1485.425698,726.047861,0.833333,2.439024,7,16.094755,1.818182,1.639344,19,17.060765
1004371,704,122180.45,4,7,3,6,6,2931.023645,893.883771,0.625,2.093023,6,22.640946,1.37931,3.2,18,18.341412
1004372,500,66729.32,2,4,3,6,4,859.801958,331.735763,1.538462,1.025641,6,6.184967,2.564103,3.703704,19,9.086572
1004373,600,131580.83,4,7,3,6,5,1085.365112,622.041373,2,2.051282,8,6.959629,3.043478,2.105263,18,12.761077
1004380,390,131578.95,2,7,3,2,3,1016.226182,362.179522,2.857143,1.428571,10,4.84924,1.538462,3.333333,18,10.478717
1004381,520,84586.47,4,7,3,6,1,2304.659714,1134.054935,1.012658,2.4,7,31.333623,2.5,2.727273,18,20.018777
1004383,300,84586.47,2,7,3,6,3,915.951698,412.612839,0.909091,2.424242,8,2.828749,2.142857,2,20,3.914902
1004384,456,103383.46,4,7,3,6,6,2549.718359,737.250214,2.666667,4.375,9,20.665929,3.333333,1.666667,19,11.338809
1004386,450,84586.47,5,7,3,2,6,2004.065887,853.904484,1.538462,3.333333,7,22.453781,2.352941,3.478261,16,15.374128
1004389,375,131580.83,4,7,3,6,5,1812.626323,594.452274,2.12766,3.636364,10,6.369908,2.4,1.73913,19,11.252897
1004391,450,103383.46,5,7,3,6,4,2378.610757,1236.307311,2,4.375,8,11.934864,2,2.105263,20,12.262112
1004393,700,131580.83,2,4,3,6,2,2697.639804,776.367654,0.43956,1.764706,7,8.242628,2.352941,3.076923,17,10.203486
1004398,400,84586.47,2,7,3,6,3,2224.568976,1457.696051,1.612903,1.538462,7,20.954692,2.702703,2.325581,19,13.404165
1004399,455,84586.47,4,7,3,6,5,2295.70399,1466.274019,1.06383,1.558442,7,20.818912,1.016949,2.790698,18,29.33358
1004400,410,122180.45,4,7,3,6,2,2171.804038,605.383349,1.008403,2.258065,7,27.434604,2.5,1.282051,19,29.982284
1004403,520,131580.83,2,7,3,6,3,2021.058153,1100.627962,1.136364,1.538462,8,9.160643,2.051282,2.608696,18,14.680914
1004405,520,122180.45,4,3,3,6,5,1124.021455,240.204997,1.196581,0.952381,7,4.76531,1.025641,0.882353,16,2.511649
1004406,520,122180.45,4,3,3,6,5,1593.726597,470.41827,0.892857,1.176471,7,14.85773,2.5,1.818182,20,15.101386
1004409,600,84586.47,1,7,3,6,6,1351.627717,650.484601,1.73913,1.764706,8,15.52078,1.5,2.307692,18,14.520342
1004415,427,122180.45,2,7,3,6,5,3042.688523,819.681765,1.518987,4.864865,8,18.459307,1.904762,2.352941,18,12.185936
1004416,500,122180.45,4,7,3,6,3,2636.635962,1783.332861,0.991736,3.076923,7,22.255228,1.818182,1.509434,20,30.68762
1004419,800,131580.83,1,7,3,6,2,3007.126273,635.24503,0.8,2.058824,7,15.96671,1.025641,0.5,15,2.817484
1004420,800,131580.83,1,7,3,6,2,510.159188,277.801809,0.465116,4.444444,8,2.229058,1.428571,2.181818,18,2.967064
1004423,650,131580.83,2,7,3,6,3,734.182709,280.090017,0.784314,1.538462,7,4.191645,1.875,2.777778,19,7.443689
1004425,650,131580.83,2,7,3,6,3,1672.820612,314.696667,5.6,2.051282,7,2.04449,1.19403,1.290323,18,2.999357
1004432,375,49812.03,1,7,3,6,3,2029.770198,706.650625,2.222222,1.538462,9,8.803405,0.714286,0.930233,18,3.623809
1004433,500,131580.83,4,7,3,6,4,2418.239432,800.369212,0.921053,1.842105,7,10.951057,2,1.176471,20,7.971852
1004442,675,131580.83,5,4,3,6,4,1972.902236,557.829799,1.142857,2.051282,7,11.901624,3.333333,2.272727,19,19.858999
1004443,675,131580.83,5,4,3,6,4,1603.52804,481.657801,1.020408,2.564103,7,11.379342,3.448276,1.714286,21,16.183972
1004444,675,131580.83,5,4,3,6,4,1923.862542,486.617191,2.162162,1.6,8,10.81875,2.307692,1.538462,21,3.749665
1004447,860,84586.47,1,7,3,6,7,1094.168785,387.73462,1.066667,2.727273,7,10.290889,3.636364,1.333333,21,6.973192
1004449,600,131580.83,5,7,3,6,4,3293.214551,1685.006282,1.075269,2.580645,7,22.159208,1.666667,3.428571,18,22.267127
1004451,520,131580.83,3,3,3,6,1,2062.539236,604.630367,1.428571,2.608696,9,12.529288,2.5,1.090909,14,6.237243
1004453,520,131580.83,3,3,3,6,1,2565.528586,1075.768105,6.666667,3.125,7,9.496931,1.363636,4.210526,19,6.10396
1004464,450,84586.47,2,7,3,6,4,1200.420848,895.329039,1.068702,3.428571,8,10.946474,3.636364,2.857143,20,8.768327
1004465,450,84586.47,2,7,3,6,4,714.217076,553.492677,1.22449,0.8,7,5.126606,1.632653,2.790698,18,7.90125
1004477,600,131580.83,1,7,3,6,2,576.954103,318.860486,1.904762,1.428571,8,1.632513,2.352941,2,19,2.796543
1004478,600,131580.83,1,7,3,6,2,506.740043,281.178084,1.090909,2.5,9,1.605653,2,0.900901,17,2.315037
1004483,23,1503.76,1,4,2,6,8,201.332439,168.521781,0.010042,3.225806,9,0.868546,1.25,2.857143,19,2.475364
1004487,36,1879.7,3,4,2,5,2,205.975973,177.436015,1.149425,1.025641,6,0.985554,2,1.621622,18,2.313158
1004497,159,3796.99,7,4,2,6,8,187.908645,188.455851,2.666667,2.051282,10,1.820468,0.909091,1.188119,18,4.130704
1005533,250,192610.06,5,7,3,2,4,2058.474289,1094.721211,2.307692,2.8,9,14.141158,1.428571,1.818182,19,15.236954
1005539,300,133647.8,2,7,3,6,5,1800.725717,1217.224223,1.355932,3.243243,7,2.206681,1.904762,1.081081,19,4.570798
1005540,425,192610.06,4,4,3,6,3,1780.170052,1579.797053,2.38806,5.294118,9,20.073235,2,1.754386,19,11.826725
1005545,375,117924.53,1,7,3,6,7,1144.718868,738.492262,2.45614,1.538462,10,7.557757,2.285714,1.25,19,8.626342
1005546,450,133647.8,4,7,3,2,7,1710.393278,1298.859311,1.230769,4.666667,8,17.10524,1.290323,3.076923,18,19.491382
1005559,500,133647.8,3,7,3,6,4,2011.368961,888.814771,1.111111,2.325581,8,9.709256,2.857143,2.608696,18,12.541601
1005565,300,133647.8,4,7,3,6,1,1280.642154,870.249078,0.869565,5,6,13.825675,1.818182,1.666667,19,21.29167
1005566,350,117924.53,1,7,3,6,1,1021.738914,731.546038,1.071429,1.917808,6,16.275598,1.538462,1.724138,19,7.435993
1005569,600,216194.97,4,7,3,6,2,1326.060481,950.513719,1.098901,1.621622,7,13.123838,4.615385,3.75,17,15.262757
1005571,427,149371.07,2,7,3,6,5,2982.087116,1224.08086,3.636364,3.255814,10,15.644051,1.025641,2.608696,18,13.641164
1005573,400,169025.16,1,7,3,6,8,2206.797685,1326.083458,1.904762,2,8,17.421374,1.25,0.638298,21,14.349247
1005599,750,169025.16,5,4,3,6,7,1573.303536,646.522525,1.333333,1.333333,7,6.835592,2.105263,3.75,17,10.498858
1005600,750,169025.16,5,4,3,6,7,1755.823299,602.61794,2.564103,3.076923,8,6.855664,0.909091,1.212121,19,4.707579
1005602,408,149371.07,4,7,3,6,5,2490.029764,1278.561526,1.142857,2.666667,7,19.602145,1.935484,1.694915,19,31.870783
1005604,457,169025.16,5,7,3,6,8,677.030064,511.409178,2.45614,1.621622,9,24.433713,2.5,1.463415,21,21.114231
1005607,650,216194.97,1,7,3,6,6,2953.892279,800.556832,1.904762,1.904762,9,1.733151,2.068966,1.538462,15,2.301668
1005608,650,216194.97,1,7,3,6,6,463.045622,160.071146,1.509434,1.176471,7,2.279249,1.025641,1.111111,20,1.424795
